"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"SPOT_ID"
"ENST00000319211_at"	"0.999"	"0.053911"	"-2.0262396"	"-4.23"	"-0.5750165"	"ENST00000319211"
"ENST00000336649_at"	"0.999"	"0.053923"	"-2.0261303"	"-4.23"	"-0.6691023"	"ENST00000336649"
"ENST00000348261_at"	"0.999"	"0.053923"	"-2.0261303"	"-4.23"	"-0.6691023"	"ENST00000348261"
"ENST00000296792_at"	"0.999"	"0.053961"	"2.0257864"	"-4.23"	"0.3910267"	"ENST00000296792"
"ENST00000215539_at"	"0.999"	"0.054065"	"-2.0248431"	"-4.23"	"-0.7085316"	"ENST00000215539"
"ENST00000378552_at"	"0.999"	"0.054108"	"2.0244482"	"-4.24"	"1.262262"	"ENST00000378552"
"ENST00000303569_at"	"0.999"	"0.054144"	"2.0241193"	"-4.24"	"0.8182053"	"ENST00000303569"
"ENST00000368630_at"	"0.999"	"0.054144"	"2.0241193"	"-4.24"	"0.8182053"	"ENST00000368630"
"ENST00000368631_at"	"0.999"	"0.054144"	"2.0241193"	"-4.24"	"0.8182053"	"ENST00000368631"
"ENST00000368633_at"	"0.999"	"0.054144"	"2.0241193"	"-4.24"	"0.8182053"	"ENST00000368633"
"ENST00000367145_at"	"0.999"	"0.05427"	"2.0229769"	"-4.24"	"0.3384564"	"ENST00000367145"
"ENST00000287777_at"	"0.999"	"0.054281"	"2.0228776"	"-4.24"	"0.4522393"	"ENST00000287777"
"ENST00000355642_at"	"0.999"	"0.054281"	"2.0228776"	"-4.24"	"0.4522393"	"ENST00000355642"
"ENST00000314537_at"	"0.999"	"0.05447"	"-2.0211672"	"-4.24"	"-1.0066417"	"ENST00000314537"
"ENST00000302326_at"	"0.999"	"0.054581"	"-2.0201623"	"-4.24"	"-0.2022671"	"ENST00000302326"
"ENST00000266041_at"	"0.999"	"0.054598"	"2.0200128"	"-4.24"	"0.5160374"	"ENST00000266041"
"ENST00000346281_at"	"0.999"	"0.054598"	"2.0200128"	"-4.24"	"0.5160374"	"ENST00000346281"
"ENST00000317256_at"	"0.999"	"0.054615"	"-2.0198537"	"-4.24"	"-0.4908737"	"ENST00000317256"
"ENST00000317268_at"	"0.999"	"0.054615"	"-2.0198537"	"-4.24"	"-0.4908737"	"ENST00000317268"
"ENST00000380831_at"	"0.999"	"0.054649"	"-2.0195503"	"-4.24"	"-0.2241871"	"ENST00000380831"
"ENST00000370390_at"	"0.999"	"0.054752"	"2.018621"	"-4.24"	"0.1637777"	"ENST00000370390"
"ENST00000251312_at"	"0.999"	"0.054788"	"-2.0182966"	"-4.24"	"-0.3144765"	"ENST00000251312"
"ENST00000360926_at"	"0.999"	"0.054788"	"-2.0182966"	"-4.24"	"-0.3144765"	"ENST00000360926"
"ENST00000297979_at"	"0.999"	"0.054814"	"2.0180672"	"-4.24"	"0.255126"	"ENST00000297979"
"ENST00000375314_at"	"0.999"	"0.054814"	"2.0180672"	"-4.24"	"0.255126"	"ENST00000375314"
"ENST00000297785_at"	"0.999"	"0.054857"	"-2.0176805"	"-4.24"	"-0.4234551"	"ENST00000297785"
"ENST00000375601_at"	"0.999"	"0.054886"	"-2.0174236"	"-4.24"	"-0.6792976"	"ENST00000375601"
"ENST00000375608_at"	"0.999"	"0.054886"	"-2.0174236"	"-4.24"	"-0.6792976"	"ENST00000375608"
"ENST00000225742_at"	"0.999"	"0.054905"	"-2.0172509"	"-4.24"	"-0.305666"	"ENST00000225742"
"ENST00000323347_at"	"0.999"	"0.054905"	"-2.0172509"	"-4.24"	"-0.305666"	"ENST00000323347"
"ENST00000343788_at"	"0.999"	"0.054968"	"2.0166837"	"-4.24"	"0.1736783"	"ENST00000343788"
"ENST00000289373_at"	"0.999"	"0.05502"	"2.0162188"	"-4.24"	"0.369537"	"ENST00000289373"
"ENST00000330381_at"	"0.999"	"0.055274"	"2.0139468"	"-4.24"	"0.877031"	"ENST00000330381"
"ENST00000347529_at"	"0.999"	"0.055289"	"2.0138178"	"-4.24"	"0.6001691"	"ENST00000347529"
"ENST00000349460_at"	"0.999"	"0.055289"	"2.0138178"	"-4.24"	"0.6001691"	"ENST00000349460"
"ENST00000356093_at"	"0.999"	"0.055289"	"2.0138178"	"-4.24"	"0.6001691"	"ENST00000356093"
"ENST00000373798_at"	"0.999"	"0.055289"	"2.0138178"	"-4.24"	"0.6001691"	"ENST00000373798"
"ENST00000286091_at"	"0.999"	"0.0554"	"-2.0128275"	"-4.24"	"-0.4472145"	"ENST00000286091"
"ENST00000245255_at"	"0.999"	"0.055413"	"-2.0127071"	"-4.24"	"-0.7324307"	"ENST00000245255"
"ENST00000369989_at"	"0.999"	"0.055424"	"2.0126115"	"-4.24"	"1.1120158"	"ENST00000369989"
"ENST00000312413_at"	"0.999"	"0.055438"	"2.0124859"	"-4.24"	"0.533981"	"ENST00000312413"
"ENST00000346436_at"	"0.999"	"0.055438"	"2.0124859"	"-4.24"	"0.533981"	"ENST00000346436"
"ENST00000239151_at"	"0.999"	"0.055541"	"-2.0115731"	"-4.24"	"-0.3176023"	"ENST00000239151"
"ENST00000375895_at"	"0.999"	"0.055543"	"-2.011555"	"-4.24"	"-0.1953361"	"ENST00000375895"
"ENST00000375900_at"	"0.999"	"0.055543"	"-2.011555"	"-4.24"	"-0.1953361"	"ENST00000375900"
"ENST00000314888_at"	"0.999"	"0.055552"	"2.0114693"	"-4.24"	"0.3116144"	"ENST00000314888"
"ENST00000359311_at"	"0.999"	"0.055552"	"2.0114693"	"-4.24"	"0.3116144"	"ENST00000359311"
"ENST00000378192_at"	"0.999"	"0.055552"	"2.0114693"	"-4.24"	"0.3116144"	"ENST00000378192"
"ENST00000325111_at"	"0.999"	"0.055554"	"2.0114527"	"-4.24"	"0.8272946"	"ENST00000325111"
"ENST00000078545_at"	"0.999"	"0.05564"	"-2.0106945"	"-4.24"	"-0.4169176"	"ENST00000078545"
"ENST00000323874_at"	"0.999"	"0.05564"	"-2.0106945"	"-4.24"	"-0.4169176"	"ENST00000323874"
"ENST00000345512_at"	"0.999"	"0.05564"	"-2.0106945"	"-4.24"	"-0.4169176"	"ENST00000345512"
"ENST00000356870_at"	"0.999"	"0.05564"	"-2.0106945"	"-4.24"	"-0.4169176"	"ENST00000356870"
"ENST00000373779_at"	"0.999"	"0.05564"	"-2.0106945"	"-4.24"	"-0.4169176"	"ENST00000373779"
"ENST00000187397_at"	"0.999"	"0.055665"	"2.0104743"	"-4.24"	"0.2687831"	"ENST00000187397"
"ENST00000337271_at"	"0.999"	"0.055665"	"2.0104743"	"-4.24"	"0.2687831"	"ENST00000337271"
"ENST00000328705_at"	"0.999"	"0.055671"	"-2.0104134"	"-4.24"	"-1.3843459"	"ENST00000328705"
"ENST00000378703_at"	"0.999"	"0.055671"	"-2.0104134"	"-4.24"	"-1.3843459"	"ENST00000378703"
"ENST00000357006_at"	"0.999"	"0.055741"	"-2.0097955"	"-4.24"	"-0.3944179"	"ENST00000357006"
"ENST00000371795_at"	"0.999"	"0.055774"	"-2.0095058"	"-4.24"	"-0.6066449"	"ENST00000371795"
"ENST00000224652_at"	"0.999"	"0.055783"	"-2.0094258"	"-4.24"	"-0.5628224"	"ENST00000224652"
"ENST00000369040_at"	"0.999"	"0.055783"	"-2.0094258"	"-4.24"	"-0.5628224"	"ENST00000369040"
"ENST00000319849_at"	"0.999"	"0.055836"	"2.0089548"	"-4.24"	"0.4801372"	"ENST00000319849"
"ENST00000265968_at"	"0.999"	"0.055852"	"2.0088159"	"-4.24"	"0.349226"	"ENST00000265968"
"ENST00000376590_at"	"0.999"	"0.055868"	"2.0086701"	"-4.24"	"0.2560103"	"ENST00000376590"
"ENST00000259229_at"	"0.999"	"0.056046"	"-2.0071006"	"-4.24"	"-0.2837504"	"ENST00000259229"
"ENST00000374888_at"	"0.999"	"0.056246"	"-2.0053446"	"-4.24"	"-0.3321029"	"ENST00000374888"
"ENST00000374891_at"	"0.999"	"0.056246"	"-2.0053446"	"-4.24"	"-0.3321029"	"ENST00000374891"
"ENST00000388751_at"	"0.999"	"0.056284"	"-2.0050073"	"-4.24"	"-0.2516753"	"ENST00000388751"
"ENST00000388752_at"	"0.999"	"0.056284"	"-2.0050073"	"-4.24"	"-0.2516753"	"ENST00000388752"
"ENST00000265602_at"	"0.999"	"0.056286"	"2.004991"	"-4.24"	"0.2572633"	"ENST00000265602"
"ENST00000316403_at"	"0.999"	"0.056403"	"-2.003961"	"-4.24"	"-0.5670626"	"ENST00000316403"
"ENST00000379044_at"	"0.999"	"0.056461"	"2.0034554"	"-4.24"	"0.3629976"	"ENST00000379044"
"ENST00000219334_at"	"0.999"	"0.056472"	"2.0033571"	"-4.24"	"0.5918001"	"ENST00000219334"
"ENST00000281187_at"	"0.999"	"0.056486"	"-2.0032375"	"-4.24"	"-0.250742"	"ENST00000281187"
"ENST00000327305_at"	"0.999"	"0.056572"	"2.0024881"	"-4.24"	"0.8579129"	"ENST00000327305"
"ENST00000369741_at"	"0.999"	"0.056597"	"2.0022705"	"-4.25"	"0.3268197"	"ENST00000369741"
"ENST00000330236_at"	"0.999"	"0.056632"	"2.001958"	"-4.25"	"0.8239289"	"ENST00000330236"
"ENST00000256509_at"	"0.999"	"0.056657"	"2.0017477"	"-4.25"	"1.1436521"	"ENST00000256509"
"ENST00000313182_at"	"0.999"	"0.056659"	"-2.0017256"	"-4.25"	"-0.3578023"	"ENST00000313182"
"ENST00000263795_at"	"0.999"	"0.05677"	"2.0007606"	"-4.25"	"0.8912566"	"ENST00000263795"
"ENST00000264790_at"	"0.999"	"0.056869"	"-1.9998985"	"-4.25"	"-1.4983329"	"ENST00000264790"
"ENST00000370828_at"	"0.999"	"0.05692"	"-1.9994495"	"-4.25"	"-0.2001797"	"ENST00000370828"
"ENST00000306602_at"	"0.999"	"0.056964"	"-1.9990711"	"-4.25"	"-0.7600628"	"ENST00000306602"
"ENST00000268711_at"	"0.999"	"0.057076"	"1.9980973"	"-4.25"	"0.2826773"	"ENST00000268711"
"ENST00000358173_at"	"0.999"	"0.057134"	"-1.9975962"	"-4.25"	"-0.2513455"	"ENST00000358173"
"ENST00000360620_at"	"0.999"	"0.057134"	"-1.9975962"	"-4.25"	"-0.2513455"	"ENST00000360620"
"ENST00000374699_at"	"0.999"	"0.057165"	"1.9973247"	"-4.25"	"0.5311396"	"ENST00000374699"
"ENST00000355810_at"	"0.999"	"0.057264"	"-1.9964718"	"-4.25"	"-0.3910401"	"ENST00000355810"
"ENST00000371826_at"	"0.999"	"0.057298"	"-1.9961746"	"-4.25"	"-0.3571302"	"ENST00000371826"
"ENST00000371042_at"	"0.999"	"0.057584"	"1.9937076"	"-4.25"	"0.3234618"	"ENST00000371042"
"ENST00000371051_at"	"0.999"	"0.057584"	"1.9937076"	"-4.25"	"0.3234618"	"ENST00000371051"
"ENST00000254958_at"	"0.999"	"0.057656"	"-1.9930931"	"-4.25"	"-0.2865016"	"ENST00000254958"
"ENST00000334082_at"	"0.999"	"0.057716"	"1.9925757"	"-4.25"	"0.2253295"	"ENST00000334082"
"ENST00000343811_at"	"0.999"	"0.057764"	"-1.992164"	"-4.25"	"-0.6435155"	"ENST00000343811"
"ENST00000356263_at"	"0.999"	"0.05784"	"1.9915125"	"-4.25"	"0.8011187"	"ENST00000356263"
"ENST00000290277_at"	"0.999"	"0.057933"	"1.990719"	"-4.25"	"0.2035419"	"ENST00000290277"
"ENST00000377045_at"	"0.999"	"0.057933"	"1.990719"	"-4.25"	"0.2035419"	"ENST00000377045"
"ENST00000264716_at"	"0.999"	"0.057951"	"-1.9905589"	"-4.25"	"-0.4053082"	"ENST00000264716"
"ENST00000222547_at"	"0.999"	"0.058009"	"-1.9900683"	"-4.25"	"-0.3438576"	"ENST00000222547"
"ENST00000375894_at"	"0.999"	"0.058304"	"-1.9875499"	"-4.25"	"-0.6150074"	"ENST00000375894"
"ENST00000237186_at"	"0.999"	"0.058412"	"-1.9866339"	"-4.25"	"-0.3638232"	"ENST00000237186"
"ENST00000369747_at"	"0.999"	"0.058412"	"-1.9866339"	"-4.25"	"-0.3638232"	"ENST00000369747"
"ENST00000369749_at"	"0.999"	"0.058412"	"-1.9866339"	"-4.25"	"-0.3638232"	"ENST00000369749"
"ENST00000382882_at"	"0.999"	"0.058453"	"-1.9862831"	"-4.25"	"-0.2915174"	"ENST00000382882"
"ENST00000317720_at"	"0.999"	"0.058506"	"1.9858317"	"-4.25"	"0.1909468"	"ENST00000317720"
"ENST00000256425_at"	"0.999"	"0.058528"	"-1.9856448"	"-4.25"	"-0.2221083"	"ENST00000256425"
"ENST00000325935_at"	"0.999"	"0.058542"	"-1.9855277"	"-4.25"	"-0.506394"	"ENST00000325935"
"ENST00000356438_at"	"0.999"	"0.058619"	"1.9848792"	"-4.25"	"0.5372153"	"ENST00000356438"
"ENST00000389207_at"	"0.999"	"0.058661"	"-1.9845231"	"-4.25"	"-0.6719469"	"ENST00000389207"
"ENST00000342350_at"	"0.999"	"0.058671"	"-1.9844389"	"-4.25"	"-0.6794589"	"ENST00000342350"
"ENST00000319179_at"	"0.999"	"0.058752"	"-1.9837532"	"-4.25"	"-0.8620499"	"ENST00000319179"
"ENST00000367325_at"	"0.999"	"0.058759"	"-1.9836917"	"-4.25"	"-0.889949"	"ENST00000367325"
"ENST00000376480_at"	"0.999"	"0.05885"	"-1.98292"	"-4.25"	"-0.3741811"	"ENST00000376480"
"ENST00000293330_at"	"0.999"	"0.058888"	"1.9826014"	"-4.25"	"0.6894179"	"ENST00000293330"
"ENST00000299338_at"	"0.999"	"0.058998"	"-1.9816709"	"-4.25"	"-1.1161214"	"ENST00000299338"
"ENST00000354658_at"	"0.999"	"0.058998"	"-1.9816709"	"-4.25"	"-1.1161214"	"ENST00000354658"
"ENST00000347642_at"	"0.999"	"0.059123"	"-1.9806197"	"-4.25"	"-0.2690506"	"ENST00000347642"
"ENST00000356143_at"	"0.999"	"0.059123"	"-1.9806197"	"-4.25"	"-0.2690506"	"ENST00000356143"
"ENST00000308976_at"	"0.999"	"0.059167"	"1.9802547"	"-4.25"	"0.2594209"	"ENST00000308976"
"ENST00000370562_at"	"0.999"	"0.05917"	"-1.9802292"	"-4.25"	"-0.4057765"	"ENST00000370562"
"ENST00000314401_at"	"0.999"	"0.059175"	"-1.9801825"	"-4.26"	"-0.6110173"	"ENST00000314401"
"ENST00000375290_at"	"0.999"	"0.059177"	"-1.980171"	"-4.26"	"-0.3342705"	"ENST00000375290"
"ENST00000298708_at"	"0.999"	"0.059207"	"1.9799146"	"-4.26"	"0.7787385"	"ENST00000298708"
"ENST00000301774_at"	"0.999"	"0.059218"	"-1.9798207"	"-4.26"	"-0.4003048"	"ENST00000301774"
"ENST00000297468_at"	"0.999"	"0.05924"	"-1.9796395"	"-4.26"	"-0.4190308"	"ENST00000297468"
"ENST00000376782_at"	"0.999"	"0.059254"	"-1.9795257"	"-4.26"	"-0.1571106"	"ENST00000376782"
"ENST00000294794_at"	"0.999"	"0.059319"	"-1.9789754"	"-4.26"	"-0.2919332"	"ENST00000294794"
"ENST00000367940_at"	"0.999"	"0.059319"	"-1.9789754"	"-4.26"	"-0.2919332"	"ENST00000367940"
"ENST00000358912_at"	"0.999"	"0.059335"	"-1.9788432"	"-4.26"	"-0.3684314"	"ENST00000358912"
"ENST00000199389_at"	"0.999"	"0.059661"	"1.9761197"	"-4.26"	"0.1776574"	"ENST00000199389"
"ENST00000374708_at"	"0.999"	"0.059702"	"-1.9757795"	"-4.26"	"-0.7080817"	"ENST00000374708"
"ENST00000368780_at"	"0.999"	"0.059747"	"1.9753972"	"-4.26"	"1.0084304"	"ENST00000368780"
"ENST00000277672_at"	"0.999"	"0.059845"	"-1.9745869"	"-4.26"	"-0.5258856"	"ENST00000277672"
"ENST00000374613_at"	"0.999"	"0.059845"	"-1.9745869"	"-4.26"	"-0.5258856"	"ENST00000374613"
"ENST00000343800_at"	"0.999"	"0.059879"	"1.974304"	"-4.26"	"0.416123"	"ENST00000343800"
"ENST00000378533_at"	"0.999"	"0.059879"	"1.974304"	"-4.26"	"0.416123"	"ENST00000378533"
"ENST00000259963_at"	"0.999"	"0.059931"	"-1.9738692"	"-4.26"	"-0.1498155"	"ENST00000259963"
"ENST00000205214_at"	"0.999"	"0.059946"	"1.9737441"	"-4.26"	"0.3010668"	"ENST00000205214"
"ENST00000209873_at"	"0.999"	"0.059958"	"1.9736431"	"-4.26"	"0.7016934"	"ENST00000209873"
"ENST00000319720_at"	"0.999"	"0.06006"	"1.9727977"	"-4.26"	"0.5864011"	"ENST00000319720"
"ENST00000319756_at"	"0.999"	"0.06006"	"1.9727977"	"-4.26"	"0.5864011"	"ENST00000319756"
"ENST00000343534_at"	"0.999"	"0.060075"	"1.9726741"	"-4.26"	"0.6394896"	"ENST00000343534"
"ENST00000369718_at"	"0.999"	"0.060075"	"1.9726741"	"-4.26"	"0.6394896"	"ENST00000369718"
"ENST00000225282_at"	"0.999"	"0.060123"	"1.9722759"	"-4.26"	"0.3883073"	"ENST00000225282"
"ENST00000339686_at"	"0.999"	"0.060162"	"1.9719526"	"-4.26"	"0.9032773"	"ENST00000339686"
"ENST00000309032_at"	"0.999"	"0.060278"	"-1.9709957"	"-4.26"	"-0.2192296"	"ENST00000309032"
"ENST00000310926_at"	"0.999"	"0.060404"	"-1.9699583"	"-4.26"	"-0.6727534"	"ENST00000310926"
"ENST00000371221_at"	"0.999"	"0.06043"	"1.9697448"	"-4.26"	"0.3479955"	"ENST00000371221"
"ENST00000371224_at"	"0.999"	"0.06043"	"1.9697448"	"-4.26"	"0.3479955"	"ENST00000371224"
"ENST00000376519_at"	"0.999"	"0.060557"	"-1.9686929"	"-4.26"	"-0.3233978"	"ENST00000376519"
"ENST00000282881_at"	"0.999"	"0.060568"	"1.968608"	"-4.26"	"0.3991114"	"ENST00000282881"
"ENST00000264122_at"	"0.999"	"0.06057"	"-1.9685865"	"-4.26"	"-0.3235497"	"ENST00000264122"
"ENST00000375581_at"	"0.999"	"0.060691"	"-1.9675933"	"-4.26"	"-0.4944202"	"ENST00000375581"
"ENST00000328739_at"	"0.999"	"0.060755"	"-1.9670665"	"-4.26"	"-0.7988865"	"ENST00000328739"
"ENST00000302003_at"	"0.999"	"0.060755"	"-1.967065"	"-4.26"	"-0.6921168"	"ENST00000302003"
"ENST00000339542_at"	"0.999"	"0.060755"	"-1.967065"	"-4.26"	"-0.6921168"	"ENST00000339542"
"ENST00000304449_at"	"0.999"	"0.060837"	"-1.9663964"	"-4.26"	"-0.1988625"	"ENST00000304449"
"ENST00000371527_at"	"0.999"	"0.060837"	"-1.9663964"	"-4.26"	"-0.1988625"	"ENST00000371527"
"ENST00000268070_at"	"0.999"	"0.060862"	"-1.9661894"	"-4.26"	"-0.8992308"	"ENST00000268070"
"ENST00000253481_at"	"0.999"	"0.060862"	"-1.9661885"	"-4.26"	"-0.2987162"	"ENST00000253481"
"ENST00000373212_at"	"0.999"	"0.060862"	"-1.9661885"	"-4.26"	"-0.2987162"	"ENST00000373212"
"ENST00000311757_at"	"0.999"	"0.06089"	"-1.9659623"	"-4.26"	"-0.9342219"	"ENST00000311757"
"ENST00000239462_at"	"0.999"	"0.061017"	"-1.9649185"	"-4.26"	"-0.7375949"	"ENST00000239462"
"ENST00000375936_at"	"0.999"	"0.061104"	"1.9642113"	"-4.26"	"0.982357"	"ENST00000375936"
"ENST00000375939_at"	"0.999"	"0.061104"	"1.9642113"	"-4.26"	"0.982357"	"ENST00000375939"
"ENST00000258607_at"	"0.999"	"0.061116"	"1.9641137"	"-4.26"	"0.3743151"	"ENST00000258607"
"ENST00000378037_at"	"0.999"	"0.061116"	"1.9641137"	"-4.26"	"0.3743151"	"ENST00000378037"
"ENST00000314606_at"	"0.999"	"0.061149"	"1.9638455"	"-4.26"	"0.2388146"	"ENST00000314606"
"ENST00000343979_at"	"0.999"	"0.061153"	"-1.963807"	"-4.26"	"-0.3191383"	"ENST00000343979"
"ENST00000377328_at"	"0.999"	"0.061175"	"1.9636313"	"-4.26"	"0.9095153"	"ENST00000377328"
"ENST00000377329_at"	"0.999"	"0.061175"	"1.9636313"	"-4.26"	"0.9095153"	"ENST00000377329"
"ENST00000377331_at"	"0.999"	"0.061175"	"1.9636313"	"-4.26"	"0.9095153"	"ENST00000377331"
"ENST00000358739_at"	"0.999"	"0.061412"	"-1.9617019"	"-4.26"	"-1.1523814"	"ENST00000358739"
"ENST00000227520_at"	"0.999"	"0.061429"	"-1.9615609"	"-4.26"	"-0.2618882"	"ENST00000227520"
"ENST00000253401_at"	"0.999"	"0.061447"	"-1.9614156"	"-4.26"	"-0.3707337"	"ENST00000253401"
"ENST00000336334_at"	"0.999"	"0.061462"	"1.9612975"	"-4.26"	"0.7803579"	"ENST00000336334"
"ENST00000360240_at"	"0.999"	"0.061515"	"1.960864"	"-4.26"	"0.2860366"	"ENST00000360240"
"ENST00000371279_at"	"0.999"	"0.061591"	"-1.960246"	"-4.26"	"-0.3814704"	"ENST00000371279"
"ENST00000296670_at"	"0.999"	"0.061669"	"-1.9596177"	"-4.26"	"-0.1705579"	"ENST00000296670"
"ENST00000263741_at"	"0.999"	"0.061709"	"1.9592944"	"-4.26"	"0.2727768"	"ENST00000263741"
"ENST00000360001_at"	"0.999"	"0.061709"	"1.9592944"	"-4.26"	"0.2727768"	"ENST00000360001"
"ENST00000379209_at"	"0.999"	"0.061709"	"1.9592944"	"-4.26"	"0.2727768"	"ENST00000379209"
"ENST00000253320_at"	"0.999"	"0.061731"	"1.9591167"	"-4.26"	"1.1222601"	"ENST00000253320"
"ENST00000336500_at"	"0.999"	"0.061867"	"1.958014"	"-4.26"	"0.9409655"	"ENST00000336500"
"ENST00000222792_at"	"0.999"	"0.061874"	"-1.9579572"	"-4.26"	"-0.6255578"	"ENST00000222792"
"ENST00000261778_at"	"0.999"	"0.061948"	"-1.957361"	"-4.27"	"-0.7019281"	"ENST00000261778"
"ENST00000225941_at"	"0.999"	"0.06199"	"-1.9570186"	"-4.27"	"-0.4988674"	"ENST00000225941"
"ENST00000290776_at"	"0.999"	"0.062136"	"-1.9558486"	"-4.27"	"-0.3125336"	"ENST00000290776"
"ENST00000358387_at"	"0.999"	"0.062192"	"1.9553972"	"-4.27"	"0.2380873"	"ENST00000358387"
"ENST00000324884_at"	"0.999"	"0.062204"	"1.9552951"	"-4.27"	"1.2381139"	"ENST00000324884"
"ENST00000299644_at"	"0.999"	"0.062205"	"-1.95529"	"-4.27"	"-0.6125934"	"ENST00000299644"
"ENST00000266214_at"	"0.999"	"0.062225"	"-1.9551296"	"-4.27"	"-0.6057759"	"ENST00000266214"
"ENST00000375909_at"	"0.999"	"0.062242"	"-1.9549913"	"-4.27"	"-0.8083547"	"ENST00000375909"
"ENST00000375910_at"	"0.999"	"0.062242"	"-1.9549913"	"-4.27"	"-0.8083547"	"ENST00000375910"
"ENST00000296111_at"	"0.999"	"0.062329"	"1.9542921"	"-4.27"	"0.2939748"	"ENST00000296111"
"ENST00000340674_at"	"0.999"	"0.062329"	"1.9542921"	"-4.27"	"0.2939748"	"ENST00000340674"
"ENST00000371701_at"	"0.999"	"0.062496"	"-1.9529561"	"-4.27"	"-0.4117554"	"ENST00000371701"
"ENST00000307859_at"	"0.999"	"0.062649"	"-1.9517349"	"-4.27"	"-0.757119"	"ENST00000307859"
"ENST00000376724_at"	"0.999"	"0.062649"	"-1.9517349"	"-4.27"	"-0.757119"	"ENST00000376724"
"ENST00000383470_at"	"0.999"	"0.062649"	"-1.9517349"	"-4.27"	"-0.757119"	"ENST00000383470"
"ENST00000383610_at"	"0.999"	"0.062649"	"-1.9517349"	"-4.27"	"-0.757119"	"ENST00000383610"
"ENST00000373872_at"	"0.999"	"0.062667"	"-1.9515901"	"-4.27"	"-0.3975073"	"ENST00000373872"
"ENST00000373874_at"	"0.999"	"0.062667"	"-1.9515901"	"-4.27"	"-0.3975073"	"ENST00000373874"
"ENST00000264895_at"	"0.999"	"0.062684"	"-1.9514531"	"-4.27"	"-0.3113605"	"ENST00000264895"
"ENST00000380674_at"	"0.999"	"0.062684"	"-1.9514531"	"-4.27"	"-0.3113605"	"ENST00000380674"
"ENST00000361114_at"	"0.999"	"0.062726"	"1.9511169"	"-4.27"	"0.220894"	"ENST00000361114"
"ENST00000360096_at"	"0.999"	"0.062732"	"-1.9510712"	"-4.27"	"-0.7363272"	"ENST00000360096"
"ENST00000320033_at"	"0.999"	"0.062799"	"-1.9505356"	"-4.27"	"-0.4481595"	"ENST00000320033"
"ENST00000298466_at"	"0.999"	"0.062811"	"-1.9504409"	"-4.27"	"-0.5459712"	"ENST00000298466"
"ENST00000270824_at"	"0.999"	"0.062818"	"-1.9503821"	"-4.27"	"-0.4044142"	"ENST00000270824"
"ENST00000341029_at"	"0.999"	"0.062871"	"-1.9499641"	"-4.27"	"-0.3894351"	"ENST00000341029"
"ENST00000367589_at"	"0.999"	"0.063"	"-1.9489342"	"-4.27"	"-0.5204494"	"ENST00000367589"
"ENST00000317605_at"	"0.999"	"0.063237"	"-1.9470568"	"-4.27"	"-0.818325"	"ENST00000317605"
"ENST00000310585_at"	"0.999"	"0.06324"	"-1.9470324"	"-4.27"	"-0.3000611"	"ENST00000310585"
"ENST00000340957_at"	"0.999"	"0.06324"	"-1.9470324"	"-4.27"	"-0.3000611"	"ENST00000340957"
"ENST00000332468_at"	"0.999"	"0.063287"	"-1.9466556"	"-4.27"	"-0.4973023"	"ENST00000332468"
"ENST00000219345_at"	"0.999"	"0.063305"	"1.9465162"	"-4.27"	"0.3831641"	"ENST00000219345"
"ENST00000368682_at"	"0.999"	"0.063372"	"-1.9459898"	"-4.27"	"-0.2398795"	"ENST00000368682"
"ENST00000368704_at"	"0.999"	"0.063404"	"1.94573"	"-4.27"	"0.2461772"	"ENST00000368704"
"ENST00000368705_at"	"0.999"	"0.063404"	"1.94573"	"-4.27"	"0.2461772"	"ENST00000368705"
"ENST00000368706_at"	"0.999"	"0.063404"	"1.94573"	"-4.27"	"0.2461772"	"ENST00000368706"
"ENST00000316985_at"	"0.999"	"0.06351"	"1.9448986"	"-4.27"	"0.1880576"	"ENST00000316985"
"ENST00000377138_at"	"0.999"	"0.063519"	"1.9448239"	"-4.27"	"0.8671797"	"ENST00000377138"
"ENST00000303277_at"	"0.999"	"0.063835"	"-1.9423394"	"-4.27"	"-0.2379458"	"ENST00000303277"
"ENST00000382936_at"	"0.999"	"0.063835"	"-1.9423394"	"-4.27"	"-0.2379458"	"ENST00000382936"
"ENST00000345037_at"	"0.999"	"0.063837"	"1.9423238"	"-4.27"	"0.278732"	"ENST00000345037"
"ENST00000374472_at"	"0.999"	"0.064181"	"-1.9396258"	"-4.27"	"-0.3346485"	"ENST00000374472"
"ENST00000343470_at"	"0.999"	"0.064235"	"-1.9391994"	"-4.27"	"-0.347469"	"ENST00000343470"
"ENST00000382746_at"	"0.999"	"0.064235"	"-1.9391994"	"-4.27"	"-0.347469"	"ENST00000382746"
"ENST00000380503_at"	"0.999"	"0.064541"	"1.936815"	"-4.27"	"0.2865675"	"ENST00000380503"
"ENST00000317568_at"	"0.999"	"0.064681"	"-1.935724"	"-4.27"	"-0.5051988"	"ENST00000317568"
"ENST00000355991_at"	"0.999"	"0.064681"	"-1.935724"	"-4.27"	"-0.5051988"	"ENST00000355991"
"ENST00000290378_at"	"0.999"	"0.064722"	"1.9354104"	"-4.27"	"0.8452856"	"ENST00000290378"
"ENST00000383127_at"	"0.999"	"0.064818"	"-1.9346617"	"-4.28"	"-0.4127502"	"ENST00000383127"
"ENST00000223459_at"	"0.999"	"0.064977"	"-1.9334299"	"-4.28"	"-0.307425"	"ENST00000223459"
