"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"211712_s_at"	"0.899"	"0.57491514"	"0.5755452"	"-5.4095"	"0.2963341"	"ANXA9"	"annexin A9"
"218522_s_at"	"0.899"	"0.57499109"	"-0.5754295"	"-5.4096"	"-0.2221283"	"MAP1S"	"microtubule associated protein 1S"
"33132_at"	"0.899"	"0.57501266"	"0.5753966"	"-5.4096"	"0.1511042"	"MIR6849///MIR1234///MIR939///CPSF1"	"microRNA 6849///microRNA 1234///microRNA 939///cleavage and polyadenylation specific factor 1"
"203195_s_at"	"0.899"	"0.57505082"	"-0.5753384"	"-5.4096"	"-0.1480823"	"NUP98"	"nucleoporin 98"
"207824_s_at"	"0.8991"	"0.5751354"	"0.5752095"	"-5.4097"	"0.128353"	"MAZ"	"MYC associated zinc finger protein"
"217131_at"	"0.8991"	"0.57516607"	"0.5751627"	"-5.4097"	"0.4942018"	""	""
"211843_x_at"	"0.8994"	"0.57540843"	"-0.5747934"	"-5.4099"	"-0.3087531"	"CYP3A7-CYP3A51P"	"CYP3A7-CYP3A51P readthrough"
"221825_at"	"0.8994"	"0.57543614"	"-0.5747512"	"-5.4099"	"-0.1053474"	"ANGEL2"	"angel homolog 2"
"204602_at"	"0.8994"	"0.57552235"	"0.5746198"	"-5.41"	"0.3202239"	"DKK1"	"dickkopf WNT signaling pathway inhibitor 1"
"218979_at"	"0.8994"	"0.57554244"	"0.5745892"	"-5.41"	"0.2258167"	"RMI1"	"RecQ mediated genome instability 1"
"204846_at"	"0.8994"	"0.57559898"	"-0.5745031"	"-5.41"	"-0.3281183"	"CP"	"ceruloplasmin (ferroxidase)"
"211161_s_at"	"0.8997"	"0.57584789"	"0.5741239"	"-5.4102"	"0.1678619"	"COL3A1"	"collagen type III alpha 1 chain"
"219270_at"	"0.8997"	"0.57585692"	"-0.5741102"	"-5.4102"	"-0.1700044"	"CHAC1"	"ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"212620_at"	"0.8998"	"0.57597892"	"-0.5739243"	"-5.4103"	"-0.1781823"	"ZNF609"	"zinc finger protein 609"
"212982_at"	"0.8999"	"0.57608757"	"0.5737589"	"-5.4104"	"0.1224742"	"ZDHHC17"	"zinc finger DHHC-type containing 17"
"221936_x_at"	"0.8999"	"0.57616416"	"0.5736423"	"-5.4105"	"0.1756392"	"MRPL41"	"mitochondrial ribosomal protein L41"
"207951_at"	"0.8999"	"0.57616944"	"-0.5736342"	"-5.4105"	"-0.1640184"	"CSN2"	"casein beta"
"207157_s_at"	"0.8999"	"0.57630029"	"-0.573435"	"-5.4106"	"-0.1414191"	"GNG5"	"G protein subunit gamma 5"
"211912_at"	"0.8999"	"0.57633083"	"0.5733885"	"-5.4106"	"0.2918033"	"MERTK"	"MER proto-oncogene, tyrosine kinase"
"201831_s_at"	"0.8999"	"0.57633102"	"0.5733882"	"-5.4106"	"0.2860961"	"USO1"	"USO1 vesicle transport factor"
"207024_at"	"0.8999"	"0.57635751"	"-0.5733479"	"-5.4106"	"-0.2451998"	"CHRND"	"cholinergic receptor nicotinic delta subunit"
"203649_s_at"	"0.8999"	"0.5763687"	"-0.5733308"	"-5.4106"	"-0.3376141"	"PLA2G2A"	"phospholipase A2 group IIA"
"207049_at"	"0.8999"	"0.57639517"	"-0.5732905"	"-5.4107"	"-0.2241371"	"SCN8A"	"sodium voltage-gated channel alpha subunit 8"
"208995_s_at"	"0.8999"	"0.57649135"	"-0.5731441"	"-5.4107"	"-0.3953646"	"PPIG"	"peptidylprolyl isomerase G"
"213321_at"	"0.8999"	"0.57651783"	"-0.5731038"	"-5.4108"	"-0.3696091"	"BCKDHB"	"branched chain keto acid dehydrogenase E1 subunit beta"
"205996_s_at"	"0.8999"	"0.5765384"	"0.5730725"	"-5.4108"	"0.1737031"	"AK2"	"adenylate kinase 2"
"205089_at"	"0.8999"	"0.57656699"	"-0.573029"	"-5.4108"	"-0.1152613"	"ZNF7"	"zinc finger protein 7"
"208395_s_at"	"0.8999"	"0.57665657"	"0.5728926"	"-5.4109"	"0.18427"	"URB1"	"URB1 ribosome biogenesis 1 homolog (S. cerevisiae)"
"201194_at"	"0.8999"	"0.57666363"	"-0.5728819"	"-5.4109"	"-0.0980228"	"SEPW1"	"selenoprotein W, 1"
"207503_at"	"0.8999"	"0.57668937"	"-0.5728427"	"-5.4109"	"-0.1859113"	"TCP10"	"t-complex 10"
"215682_at"	"0.8999"	"0.57671294"	"-0.5728068"	"-5.4109"	"-0.2774621"	"LOC440792"	"proline dehydrogenase 1 pseudogene"
"208239_at"	"0.8999"	"0.5768216"	"-0.5726415"	"-5.411"	"-0.15363"	"FOXE1"	"forkhead box E1"
"217091_at"	"0.8999"	"0.57686195"	"0.5725801"	"-5.411"	"0.4623817"	""	""
"219335_at"	"0.8999"	"0.57693694"	"-0.572466"	"-5.4111"	"-0.1170746"	"ARMCX5"	"armadillo repeat containing, X-linked 5"
"200096_s_at"	"0.8999"	"0.57698879"	"0.5723871"	"-5.4111"	"0.1056931"	"ATP6V0E1"	"ATPase H+ transporting V0 subunit e1"
"201023_at"	"0.8999"	"0.57700402"	"0.5723639"	"-5.4111"	"0.1108064"	"TAF7"	"TATA-box binding protein associated factor 7"
"217466_x_at"	"0.8999"	"0.5770126"	"-0.5723508"	"-5.4111"	"-0.1184809"	"SNORA64///RPS2"	"small nucleolar RNA, H/ACA box 64///ribosomal protein S2"
"207410_s_at"	"0.8999"	"0.57709193"	"0.5722301"	"-5.4112"	"0.2435442"	"TLX2"	"T-cell leukemia homeobox 2"
"201074_at"	"0.8999"	"0.57715061"	"-0.5721409"	"-5.4113"	"-0.0978854"	"SMARCC1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
"207466_at"	"0.8999"	"0.57716841"	"0.5721138"	"-5.4113"	"0.4618623"	"GAL"	"galanin and GMAP prepropeptide"
"217654_at"	"0.8999"	"0.57721374"	"-0.5720448"	"-5.4113"	"-0.1049887"	"CFLAR"	"CASP8 and FADD like apoptosis regulator"
"205036_at"	"0.8999"	"0.57724335"	"-0.5719998"	"-5.4113"	"-0.162376"	"LSM6"	"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
"213450_s_at"	"0.8999"	"0.57724488"	"-0.5719975"	"-5.4113"	"-0.3221187"	"ICOSLG"	"inducible T-cell costimulator ligand"
"220208_at"	"0.8999"	"0.57732579"	"0.5718744"	"-5.4114"	"0.2157425"	"ADAMTS13"	"ADAM metallopeptidase with thrombospondin type 1 motif 13"
"201571_s_at"	"0.8999"	"0.57745764"	"0.5716738"	"-5.4115"	"0.301332"	"DCTD"	"dCMP deaminase"
"207351_s_at"	"0.8999"	"0.57747499"	"-0.5716475"	"-5.4115"	"-0.155844"	"SH2D2A"	"SH2 domain containing 2A"
"213921_at"	"0.8999"	"0.57755715"	"0.5715225"	"-5.4116"	"0.4082413"	"SST"	"somatostatin"
"210987_x_at"	"0.8999"	"0.57763146"	"0.5714095"	"-5.4116"	"0.1659526"	"TPM1"	"tropomyosin 1 (alpha)"
"212527_at"	"0.8999"	"0.57763297"	"0.5714072"	"-5.4116"	"0.131272"	"DESI1"	"desumoylating isopeptidase 1"
"221903_s_at"	"0.8999"	"0.5777103"	"0.5712896"	"-5.4117"	"0.175047"	"CYLD"	"CYLD lysine 63 deubiquitinase"
"215327_at"	"0.8999"	"0.57772754"	"-0.5712634"	"-5.4117"	"-0.1142491"	""	""
"216907_x_at"	"0.8999"	"0.57772808"	"0.5712626"	"-5.4117"	"0.1950112"	"KIR3DL2///KIR3DL1"	"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2///killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1"
"200736_s_at"	"0.8999"	"0.57780154"	"0.5711509"	"-5.4118"	"0.1532102"	"GPX1"	"glutathione peroxidase 1"
"220020_at"	"0.8999"	"0.57784843"	"0.5710796"	"-5.4118"	"0.298349"	"XPNPEP3"	"X-prolyl aminopeptidase 3"
"214134_at"	"0.8999"	"0.57789099"	"0.5710149"	"-5.4118"	"0.1563595"	"KIAA1211L"	"KIAA1211 like"
"200630_x_at"	"0.8999"	"0.57797711"	"-0.570884"	"-5.4119"	"-0.1305009"	"SETSIP///SET"	"SET-like protein///SET nuclear proto-oncogene"
"207823_s_at"	"0.8999"	"0.577984"	"-0.5708735"	"-5.4119"	"-0.3482242"	"AIF1"	"allograft inflammatory factor 1"
"207580_at"	"0.8999"	"0.57803649"	"-0.5707937"	"-5.4119"	"-0.3689111"	"MAGEB4"	"MAGE family member B4"
"218174_s_at"	"0.8999"	"0.57806965"	"0.5707433"	"-5.412"	"0.2900585"	"TMEM254"	"transmembrane protein 254"
"212548_s_at"	"0.8999"	"0.57809719"	"-0.5707014"	"-5.412"	"-0.1427196"	"FRYL"	"FRY like transcription coactivator"
"212665_at"	"0.8999"	"0.57812303"	"0.5706622"	"-5.412"	"0.108366"	"TIPARP"	"TCDD inducible poly(ADP-ribose) polymerase"
"213442_x_at"	"0.8999"	"0.57813544"	"0.5706433"	"-5.412"	"0.218202"	"SPDEF"	"SAM pointed domain containing ETS transcription factor"
"204536_s_at"	"0.8999"	"0.57813726"	"0.5706405"	"-5.412"	"0.2683461"	"REST"	"RE1 silencing transcription factor"
"41577_at"	"0.8999"	"0.57814829"	"-0.5706238"	"-5.412"	"-0.3360649"	"PPP1R16B"	"protein phosphatase 1 regulatory subunit 16B"
"206342_x_at"	"0.8999"	"0.57816976"	"0.5705911"	"-5.412"	"0.1567146"	"IDS"	"iduronate 2-sulfatase"
"204408_at"	"0.8999"	"0.57820484"	"-0.5705378"	"-5.4121"	"-0.1431545"	"APEX2"	"apurinic/apyrimidinic endodeoxyribonuclease 2"
"218092_s_at"	"0.8999"	"0.57830719"	"0.5703823"	"-5.4122"	"0.1681133"	"AGFG1"	"ArfGAP with FG repeats 1"
"201202_at"	"0.8999"	"0.57830981"	"0.5703783"	"-5.4122"	"0.2039117"	"PCNA"	"proliferating cell nuclear antigen"
"220536_at"	"0.8999"	"0.57831033"	"-0.5703775"	"-5.4122"	"-0.3244102"	"VRTN"	"vertebrae development associated"
"218090_s_at"	"0.8999"	"0.57832071"	"0.5703617"	"-5.4122"	"0.2046639"	"WDR11"	"WD repeat domain 11"
"209882_at"	"0.8999"	"0.57839099"	"0.5702549"	"-5.4122"	"0.1631114"	"RIT1"	"Ras like without CAAX 1"
"209846_s_at"	"0.8999"	"0.57849001"	"0.5701045"	"-5.4123"	"0.1630237"	"BTN3A2"	"butyrophilin subfamily 3 member A2"
"201140_s_at"	"0.8999"	"0.57851429"	"-0.5700675"	"-5.4123"	"-0.2515972"	"RAB5C"	"RAB5C, member RAS oncogene family"
"214261_s_at"	"0.8999"	"0.57851482"	"0.5700667"	"-5.4123"	"0.3278523"	"ADH6"	"alcohol dehydrogenase 6 (class V)"
"209448_at"	"0.8999"	"0.57854908"	"0.5700147"	"-5.4123"	"0.1292102"	"HTATIP2"	"HIV-1 Tat interactive protein 2"
"212750_at"	"0.8999"	"0.57855181"	"0.5700105"	"-5.4123"	"0.2073249"	"PPP1R16B"	"protein phosphatase 1 regulatory subunit 16B"
"209131_s_at"	"0.8999"	"0.57857164"	"-0.5699804"	"-5.4124"	"-0.133061"	"SNAP23"	"synaptosome associated protein 23"
"219528_s_at"	"0.9"	"0.57870335"	"0.5697803"	"-5.4125"	"0.1782326"	"BCL11B"	"B-cell CLL/lymphoma 11B"
"215224_at"	"0.9"	"0.57872361"	"-0.5697495"	"-5.4125"	"-0.3843682"	"SNORA21"	"small nucleolar RNA, H/ACA box 21"
"210357_s_at"	"0.9"	"0.57877375"	"0.5696734"	"-5.4125"	"0.1907618"	"SMOX"	"spermine oxidase"
"218769_s_at"	"0.9"	"0.57879593"	"0.5696397"	"-5.4125"	"0.1325626"	"ANKRA2"	"ankyrin repeat family A member 2"
"210148_at"	"0.9"	"0.57881654"	"-0.5696084"	"-5.4125"	"-0.3749954"	"HIPK3"	"homeodomain interacting protein kinase 3"
"202708_s_at"	"0.9"	"0.57891322"	"-0.5694615"	"-5.4126"	"-0.119216"	"HIST2H2BE"	"histone cluster 2, H2be"
"217487_x_at"	"0.9"	"0.57892083"	"-0.56945"	"-5.4126"	"-0.2066589"	"FOLH1B///FOLH1"	"folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1"
"221011_s_at"	"0.9001"	"0.57903356"	"0.5692787"	"-5.4127"	"0.120613"	"LBH"	"limb bud and heart development"
"206307_s_at"	"0.9001"	"0.57907815"	"0.569211"	"-5.4128"	"0.3267652"	"FOXD1"	"forkhead box D1"
"206116_s_at"	"0.9001"	"0.57912771"	"-0.5691358"	"-5.4128"	"-0.1008459"	"TPM1"	"tropomyosin 1 (alpha)"
"201470_at"	"0.9001"	"0.57916342"	"-0.5690815"	"-5.4128"	"-0.121429"	"GSTO1"	"glutathione S-transferase omega 1"
"220630_s_at"	"0.9001"	"0.57916841"	"0.569074"	"-5.4128"	"0.373927"	"CHIA"	"chitinase, acidic"
"210086_at"	"0.9001"	"0.57926073"	"-0.5689338"	"-5.4129"	"-0.1584153"	"HR"	"hair growth associated"
"40665_at"	"0.9001"	"0.57926324"	"-0.56893"	"-5.4129"	"-0.1713462"	"FMO3"	"flavin containing monooxygenase 3"
"214126_at"	"0.9002"	"0.57950007"	"-0.5685704"	"-5.4131"	"-0.2153538"	""	""
"206018_at"	"0.9002"	"0.57952271"	"0.568536"	"-5.4131"	"0.2388743"	"FOXG1"	"forkhead box G1"
"203619_s_at"	"0.9002"	"0.57952684"	"-0.5685298"	"-5.4131"	"-0.2924111"	"FAIM2"	"Fas apoptotic inhibitory molecule 2"
"209931_s_at"	"0.9002"	"0.57963064"	"-0.5683722"	"-5.4132"	"-0.3059138"	"MFSD2B///FKBP1B"	"major facilitator superfamily domain containing 2B///FK506 binding protein 1B"
"209944_at"	"0.9002"	"0.57967921"	"0.5682985"	"-5.4132"	"0.1345466"	"PTGR2///ZNF410"	"prostaglandin reductase 2///zinc finger protein 410"
"205290_s_at"	"0.9002"	"0.57980379"	"-0.5681094"	"-5.4133"	"-0.2404138"	"BMP2"	"bone morphogenetic protein 2"
"204786_s_at"	"0.9002"	"0.57981966"	"-0.5680853"	"-5.4133"	"-0.4286992"	"IFNAR2"	"interferon alpha and beta receptor subunit 2"
"218523_at"	"0.9002"	"0.5798335"	"0.5680643"	"-5.4133"	"0.1451201"	"LHPP"	"phospholysine phosphohistidine inorganic pyrophosphate phosphatase"
"216856_s_at"	"0.9002"	"0.57991753"	"-0.5679368"	"-5.4134"	"-0.4096669"	"DLEU2"	"deleted in lymphocytic leukemia 2 (non-protein coding)"
"220718_at"	"0.9002"	"0.57994428"	"-0.5678962"	"-5.4134"	"-0.3925557"	"HEXA-AS1"	"HEXA antisense RNA 1"
"217529_at"	"0.9002"	"0.57997708"	"0.5678464"	"-5.4134"	"0.3784246"	"ORAI2"	"ORAI calcium release-activated calcium modulator 2"
"220055_at"	"0.9002"	"0.58001836"	"0.5677838"	"-5.4135"	"0.3206438"	"ZNF287"	"zinc finger protein 287"
"215857_at"	"0.9002"	"0.58003473"	"0.5677589"	"-5.4135"	"0.20257"	"NCLN"	"nicalin"
"217890_s_at"	"0.9002"	"0.58011543"	"-0.5676365"	"-5.4136"	"-0.2860165"	"PARVA"	"parvin alpha"
"220622_at"	"0.9002"	"0.58012833"	"-0.5676169"	"-5.4136"	"-0.2209893"	"LRRC31"	"leucine rich repeat containing 31"
"214360_at"	"0.9002"	"0.58013867"	"0.5676012"	"-5.4136"	"0.3017784"	"SMARCA4"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"200073_s_at"	"0.9002"	"0.5801716"	"0.5675513"	"-5.4136"	"0.1228566"	"HNRNPD"	"heterogeneous nuclear ribonucleoprotein D"
"219666_at"	"0.9002"	"0.5801995"	"0.5675089"	"-5.4136"	"0.1472352"	"MS4A6A"	"membrane spanning 4-domains A6A"
"218386_x_at"	"0.9002"	"0.58028045"	"0.5673861"	"-5.4137"	"0.1161167"	"USP16"	"ubiquitin specific peptidase 16"
"210304_at"	"0.9002"	"0.58030389"	"-0.5673506"	"-5.4137"	"-0.2937352"	"PDE6B"	"phosphodiesterase 6B"
"221001_at"	"0.9002"	"0.58030948"	"-0.5673421"	"-5.4137"	"-0.2538296"	""	""
"212338_at"	"0.9002"	"0.58041433"	"-0.5671831"	"-5.4138"	"-0.3788292"	"MYO1D"	"myosin ID"
"204274_at"	"0.9002"	"0.58043304"	"0.5671547"	"-5.4138"	"0.1517463"	"EBAG9"	"estrogen receptor binding site associated, antigen, 9"
"211564_s_at"	"0.9002"	"0.58043656"	"-0.5671493"	"-5.4138"	"-0.4025053"	"PDLIM4"	"PDZ and LIM domain 4"
"221604_s_at"	"0.9002"	"0.5804841"	"0.5670772"	"-5.4138"	"0.3266326"	"PEX16"	"peroxisomal biogenesis factor 16"
"204841_s_at"	"0.9002"	"0.58049266"	"0.5670642"	"-5.4138"	"0.3329834"	"EEA1"	"early endosome antigen 1"
"203685_at"	"0.9002"	"0.58050336"	"-0.567048"	"-5.4139"	"-0.1193901"	"BCL2"	"BCL2, apoptosis regulator"
"206826_at"	"0.9002"	"0.58052584"	"0.5670139"	"-5.4139"	"0.2146766"	"PMP2"	"peripheral myelin protein 2"
"221807_s_at"	"0.9002"	"0.58062925"	"-0.5668571"	"-5.4139"	"-0.1660522"	"TRABD"	"TraB domain containing"
"215386_at"	"0.9002"	"0.58062954"	"-0.5668566"	"-5.4139"	"-0.4593508"	""	""
"210330_at"	"0.9002"	"0.58065471"	"-0.5668185"	"-5.414"	"-0.1734246"	"SGCD"	"sarcoglycan delta"
"210030_at"	"0.9002"	"0.58073445"	"-0.5666976"	"-5.414"	"-0.3152896"	"DOHH"	"deoxyhypusine hydroxylase/monooxygenase"
"211071_s_at"	"0.9002"	"0.58074493"	"0.5666817"	"-5.414"	"0.1927628"	"MLLT11"	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11"
"207417_s_at"	"0.9002"	"0.58078294"	"0.566624"	"-5.4141"	"0.3359342"	"ZNF559-ZNF177///ZNF177"	"ZNF559-ZNF177 readthrough///zinc finger protein 177"
"216536_at"	"0.9002"	"0.58079462"	"0.5666063"	"-5.4141"	"0.1778663"	"OR7E19P"	"olfactory receptor family 7 subfamily E member 19 pseudogene"
"207215_at"	"0.9002"	"0.5808328"	"-0.5665484"	"-5.4141"	"-0.2481683"	"GSTTP1"	"glutathione S-transferase theta pseudogene 1"
"202868_s_at"	"0.9002"	"0.58084366"	"0.566532"	"-5.4141"	"0.1082482"	"POP4"	"POP4 homolog, ribonuclease P/MRP subunit"
"214135_at"	"0.9002"	"0.58085995"	"0.5665073"	"-5.4141"	"0.2711238"	"CLDN18"	"claudin 18"
"222330_at"	"0.9002"	"0.58089384"	"0.5664559"	"-5.4142"	"0.4627594"	""	""
"36554_at"	"0.9002"	"0.58094719"	"-0.566375"	"-5.4142"	"-0.1776383"	"ASMTL"	"acetylserotonin O-methyltransferase-like"
"219867_at"	"0.9002"	"0.58102594"	"0.5662556"	"-5.4143"	"0.2933003"	"CHODL"	"chondrolectin"
"217059_at"	"0.9002"	"0.5810524"	"-0.5662155"	"-5.4143"	"-0.2071943"	"MUC7"	"mucin 7, secreted"
"203137_at"	"0.9002"	"0.58105418"	"0.5662128"	"-5.4143"	"0.1225888"	"WTAP"	"Wilms tumor 1 associated protein"
"200661_at"	"0.9002"	"0.58107088"	"0.5661875"	"-5.4143"	"0.1224249"	"CTSA"	"cathepsin A"
"203069_at"	"0.9002"	"0.5811392"	"-0.5660839"	"-5.4143"	"-0.2953189"	"SV2A"	"synaptic vesicle glycoprotein 2A"
"211514_at"	"0.9002"	"0.58119196"	"0.5660039"	"-5.4144"	"0.3975561"	"DSTYK"	"dual serine/threonine and tyrosine protein kinase"
"203481_at"	"0.9002"	"0.5812105"	"-0.5659758"	"-5.4144"	"-0.1565358"	"SLF2"	"SMC5-SMC6 complex localization factor 2"
"200786_at"	"0.9002"	"0.58130211"	"-0.565837"	"-5.4145"	"-0.0989054"	"PSMB7"	"proteasome subunit beta 7"
"212277_at"	"0.9002"	"0.58131658"	"-0.5658151"	"-5.4145"	"-0.1350119"	"MTMR4"	"myotubularin related protein 4"
"208018_s_at"	"0.9002"	"0.58141922"	"0.5656595"	"-5.4146"	"0.1602732"	"HCK"	"HCK proto-oncogene, Src family tyrosine kinase"
"203707_at"	"0.9002"	"0.58144717"	"-0.5656172"	"-5.4146"	"-0.1430144"	"LINC00921///ZNF263"	"long intergenic non-protein coding RNA 921///zinc finger protein 263"
"216697_at"	"0.9002"	"0.5814879"	"-0.5655554"	"-5.4146"	"-0.2238182"	"TRIO"	"trio Rho guanine nucleotide exchange factor"
"216287_at"	"0.9002"	"0.58149484"	"0.5655449"	"-5.4146"	"0.1735804"	""	""
"209094_at"	"0.9002"	"0.58152885"	"-0.5654934"	"-5.4146"	"-0.1596531"	"DDAH1"	"dimethylarginine dimethylaminohydrolase 1"
"203932_at"	"0.9002"	"0.58159999"	"-0.5653856"	"-5.4147"	"-0.1128756"	"HLA-DMB"	"major histocompatibility complex, class II, DM beta"
"222190_s_at"	"0.9002"	"0.58163132"	"-0.5653381"	"-5.4147"	"-0.4248335"	"C16orf58"	"chromosome 16 open reading frame 58"
"211025_x_at"	"0.9002"	"0.58167986"	"-0.5652646"	"-5.4148"	"-0.1114478"	"COX5B"	"cytochrome c oxidase subunit 5B"
"205779_at"	"0.9002"	"0.58168455"	"0.5652575"	"-5.4148"	"0.1804114"	"RAMP2"	"receptor activity modifying protein 2"
"34221_at"	"0.9002"	"0.58173285"	"-0.5651843"	"-5.4148"	"-0.1320396"	"HMGXB3"	"HMG-box containing 3"
"202910_s_at"	"0.9002"	"0.58174486"	"-0.5651661"	"-5.4148"	"-0.1384144"	"ADGRE5"	"adhesion G protein-coupled receptor E5"
"212960_at"	"0.9003"	"0.58182593"	"0.5650433"	"-5.4149"	"0.2261068"	"TBC1D9"	"TBC1 domain family member 9"
"206632_s_at"	"0.9004"	"0.5819489"	"-0.564857"	"-5.415"	"-0.4458031"	"APOBEC3B"	"apolipoprotein B mRNA editing enzyme catalytic subunit 3B"
"218610_s_at"	"0.9005"	"0.58204224"	"-0.5647156"	"-5.415"	"-0.3528466"	"CPPED1"	"calcineurin like phosphoesterase domain containing 1"
"212064_x_at"	"0.9005"	"0.58209767"	"-0.5646317"	"-5.4151"	"-0.1159698"	"MAZ"	"MYC associated zinc finger protein"
"203098_at"	"0.9006"	"0.58217505"	"0.5645145"	"-5.4151"	"0.104796"	"CDYL"	"chromodomain Y-like"
"201666_at"	"0.9006"	"0.58228823"	"-0.5643431"	"-5.4152"	"-0.1719227"	"TIMP1"	"TIMP metallopeptidase inhibitor 1"
"213092_x_at"	"0.9006"	"0.58229415"	"-0.5643341"	"-5.4152"	"-0.1676957"	"DNAJC9"	"DnaJ heat shock protein family (Hsp40) member C9"
"209053_s_at"	"0.9006"	"0.58230085"	"0.564324"	"-5.4152"	"0.305565"	"WHSC1"	"Wolf-Hirschhorn syndrome candidate 1"
"213860_x_at"	"0.9006"	"0.58235513"	"0.5642418"	"-5.4153"	"0.1131595"	"CSNK1A1"	"casein kinase 1 alpha 1"
"215300_s_at"	"0.9006"	"0.58245535"	"0.5640901"	"-5.4154"	"0.2673151"	"FMO5"	"flavin containing monooxygenase 5"
"210510_s_at"	"0.9006"	"0.58245981"	"-0.5640833"	"-5.4154"	"-0.2619596"	"NRP1"	"neuropilin 1"
"215698_at"	"0.9006"	"0.58247771"	"-0.5640562"	"-5.4154"	"-0.366094"	"KDM5A"	"lysine demethylase 5A"
"218503_at"	"0.9006"	"0.58250366"	"0.5640169"	"-5.4154"	"0.1283873"	"FOCAD"	"focadhesin"
"221247_s_at"	"0.9006"	"0.58260618"	"0.5638617"	"-5.4155"	"0.1016297"	"RCC1L"	"RCC1 like"
"216274_s_at"	"0.9006"	"0.58270717"	"0.5637088"	"-5.4155"	"0.1500097"	"SEC11A"	"SEC11 homolog A, signal peptidase complex subunit"
"216192_at"	"0.9006"	"0.58278735"	"0.5635875"	"-5.4156"	"0.3025906"	"FABP7"	"fatty acid binding protein 7"
"211449_at"	"0.9006"	"0.58280294"	"0.5635639"	"-5.4156"	"0.4151566"	"MSH6"	"mutS homolog 6"
"218416_s_at"	"0.9006"	"0.58283145"	"-0.5635207"	"-5.4156"	"-0.205562"	"SLC48A1"	"solute carrier family 48 member 1"
"216180_s_at"	"0.9006"	"0.58283622"	"0.5635135"	"-5.4156"	"0.3270537"	"SYNJ2"	"synaptojanin 2"
"201527_at"	"0.9006"	"0.58285217"	"-0.5634894"	"-5.4157"	"-0.1164092"	"LOC101927180///ATP6V1F"	"V-type proton ATPase subunit F pseudogene///ATPase H+ transporting V1 subunit F"
"209393_s_at"	"0.9006"	"0.58289205"	"-0.563429"	"-5.4157"	"-0.2433849"	"EIF4E2"	"eukaryotic translation initiation factor 4E family member 2"
"201266_at"	"0.9006"	"0.58289462"	"0.5634251"	"-5.4157"	"0.1070963"	"TXNRD1"	"thioredoxin reductase 1"
"208126_s_at"	"0.9006"	"0.58292397"	"0.5633807"	"-5.4157"	"0.3559763"	"CYP2C18"	"cytochrome P450 family 2 subfamily C member 18"
"211414_at"	"0.9006"	"0.58295274"	"0.5633372"	"-5.4157"	"0.4992381"	"GLS"	"glutaminase"
"219552_at"	"0.9006"	"0.58300214"	"0.5632624"	"-5.4158"	"0.4000738"	"SVEP1"	"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"
"212010_s_at"	"0.9006"	"0.58304725"	"0.5631941"	"-5.4158"	"0.1033258"	"CDV3"	"CDV3 homolog"
"222098_s_at"	"0.9007"	"0.58317909"	"0.5629946"	"-5.4159"	"0.2802505"	""	""
"213130_at"	"0.9007"	"0.58321208"	"-0.5629447"	"-5.4159"	"-0.2214914"	"ZNF473"	"zinc finger protein 473"
"213413_at"	"0.9008"	"0.58339468"	"0.5626685"	"-5.4161"	"0.2021946"	"STON1"	"stonin 1"
"204258_at"	"0.9008"	"0.58346157"	"-0.5625673"	"-5.4161"	"-0.2672414"	"CHD1"	"chromodomain helicase DNA binding protein 1"
"207810_at"	"0.9008"	"0.5834629"	"-0.5625653"	"-5.4161"	"-0.2981222"	"F13B"	"coagulation factor XIII B chain"
"215824_at"	"0.9008"	"0.58352682"	"0.5624686"	"-5.4162"	"0.3356243"	""	""
"219954_s_at"	"0.9008"	"0.58353739"	"0.5624526"	"-5.4162"	"0.2047389"	"GBA3"	"glucosylceramidase beta 3 (gene/pseudogene)"
"208441_at"	"0.9008"	"0.58353959"	"0.5624493"	"-5.4162"	"0.3447166"	"IGF1R"	"insulin like growth factor 1 receptor"
"221781_s_at"	"0.9008"	"0.58355049"	"0.5624328"	"-5.4162"	"0.328294"	"DNAJC10"	"DnaJ heat shock protein family (Hsp40) member C10"
"201329_s_at"	"0.9009"	"0.58363421"	"-0.5623062"	"-5.4163"	"-0.1888622"	"ETS2"	"ETS proto-oncogene 2, transcription factor"
"201659_s_at"	"0.9009"	"0.58371319"	"0.5621867"	"-5.4163"	"0.1155255"	"ARL1"	"ADP ribosylation factor like GTPase 1"
"219047_s_at"	"0.9009"	"0.58372836"	"-0.5621638"	"-5.4163"	"-0.2077957"	"ZNF668"	"zinc finger protein 668"
"214236_at"	"0.901"	"0.58382179"	"-0.5620225"	"-5.4164"	"-0.3113952"	""	""
"200098_s_at"	"0.901"	"0.58389106"	"-0.5619177"	"-5.4164"	"-0.1070565"	"ANAPC5"	"anaphase promoting complex subunit 5"
